"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/05/23 00:00:00.282,n,-2.552035,6.686686,5.039831,1.457887,OverRange,OverRange,OverRange,8.612728,12.017472,-3.508273
2026/05/23 00:01:00.462,n,-2.516624,3.449061,5.335465,1.485143,OverRange,OverRange,OverRange,8.616792,12.016398,-3.478922
2026/05/23 00:02:00.419,n,-2.493401,5.747605,5.561093,0.996134,OverRange,OverRange,OverRange,8.664578,12.022894,-3.479008
2026/05/23 00:03:00.271,n,-2.405516,6.503334,5.352313,1.318867,OverRange,OverRange,OverRange,8.6651,12.025026,-3.447864
2026/05/23 00:04:00.271,n,-2.458119,6.434114,5.37935,1.467711,OverRange,OverRange,OverRange,8.64296,12.032596,-3.354351
2026/05/23 00:05:00.274,n,-2.537409,6.359663,5.08538,1.518993,OverRange,OverRange,OverRange,8.680334,12.036878,-3.3779
2026/05/23 00:06:00.276,n,-2.51085,6.27139,5.710224,1.293421,OverRange,OverRange,OverRange,8.696102,12.041208,-3.465441
2026/05/23 00:07:00.280,n,-2.48147,6.281302,5.322339,1.257904,OverRange,OverRange,OverRange,8.65212,12.043374,-3.486771
2026/05/23 00:08:00.280,n,-2.396791,3.754985,5.865326,1.038817,OverRange,OverRange,OverRange,8.617096,12.057406,-3.475168
2026/05/23 00:09:00.284,n,-2.464149,3.872646,4.7066,1.422177,OverRange,OverRange,OverRange,8.707524,12.06387,-3.412797
2026/05/23 00:10:00.268,n,-2.628118,6.251342,4.670422,1.312141,OverRange,OverRange,OverRange,8.829474,12.071392,-3.387542
2026/05/23 00:11:00.270,n,-2.508028,5.199103,4.671434,1.084826,OverRange,OverRange,OverRange,8.70752,12.074616,-3.494536
2026/05/23 00:12:00.272,n,-2.4875,4.05247,4.93556,1.4498,OverRange,OverRange,OverRange,8.641954,12.076814,-3.531651
2026/05/23 00:13:00.274,n,-2.528684,5.943331,4.861974,1.144051,OverRange,OverRange,OverRange,8.793416,12.083228,-3.476959
2026/05/23 00:14:00.276,n,-2.508156,3.793302,4.430521,0.930455,OverRange,OverRange,OverRange,8.712092,12.085392,-3.496583
2026/05/23 00:15:00.278,n,-2.604767,3.462475,4.861884,1.48163,OverRange,OverRange,OverRange,8.756536,12.085392,-3.57252
2026/05/23 00:16:00.280,n,-2.628118,6.345282,5.669859,1.171589,OverRange,OverRange,OverRange,8.704488,12.094054,-3.551019
2026/05/23 00:17:00.283,n,-2.710102,6.451093,4.995435,1.310117,OverRange,OverRange,OverRange,8.686442,12.090814,-3.57636
2026/05/23 00:18:00.285,n,-2.877022,6.518388,4.597648,1.48169,OverRange,OverRange,OverRange,8.718694,12.094054,-3.580199
2026/05/23 00:19:00.270,n,-2.79786,3.967985,4.897087,1.222843,OverRange,OverRange,OverRange,8.623688,12.091888,-3.521839
2026/05/23 00:20:00.272,n,-2.833142,6.316313,5.444567,1.451006,OverRange,OverRange,OverRange,8.706732,12.096172,-3.473205
2026/05/23 00:21:00.273,n,-2.77143,6.088193,5.348573,1.264251,OverRange,OverRange,OverRange,8.650574,12.094054,-3.484895
2026/05/23 00:22:00.259,n,-2.745128,3.760051,4.770935,1.340418,OverRange,OverRange,OverRange,8.612488,12.091888,-3.543169
2026/05/23 00:23:00.261,n,-2.739098,6.268699,5.721917,1.099276,OverRange,OverRange,OverRange,8.675492,12.095128,-3.660146
2026/05/23 00:24:00.265,n,-2.627989,6.459186,5.199531,1.109506,OverRange,OverRange,OverRange,8.656942,12.096172,-3.640778
2026/05/23 00:25:00.266,n,-2.780282,3.883576,4.201326,1.020753,OverRange,OverRange,OverRange,8.636642,12.091888,-3.722602
2026/05/23 00:26:00.267,n,-3.017511,3.722105,4.130041,0.915596,OverRange,OverRange,OverRange,8.691274,12.095128,-3.742141
2026/05/23 00:27:00.462,n,-2.941429,6.442372,4.199262,1.099597,OverRange,OverRange,OverRange,8.803314,12.098384,-3.777123
2026/05/23 00:28:00.427,n,-2.680849,5.422874,5.428956,1.047528,OverRange,OverRange,OverRange,8.70576,12.100486,-3.7011
2026/05/23 00:29:00.260,n,-2.601431,5.685773,5.655382,1.153172,OverRange,OverRange,OverRange,8.663564,12.097278,-3.597776
2026/05/23 00:30:00.258,n,-2.897293,3.725605,4.105883,1.008556,OverRange,OverRange,OverRange,8.74233,12.103742,-3.784801
2026/05/23 00:31:00.260,n,-2.794909,6.173512,5.671312,0.943951,OverRange,OverRange,OverRange,8.814718,12.099394,-3.718592
2026/05/23 00:32:00.264,n,-2.540232,5.003177,5.142327,1.392759,OverRange,OverRange,OverRange,8.712352,12.096172,-3.650419
2026/05/23 00:33:00.264,n,-2.472874,4.800189,5.233391,1.197,OverRange,OverRange,OverRange,8.73905,12.102668,-3.632928
2026/05/23 00:34:00.266,n,-2.525477,3.721515,4.943999,1.457338,OverRange,OverRange,OverRange,8.807872,12.103742,-3.63873
2026/05/23 00:35:00.268,n,-2.461198,4.173833,4.714111,1.211051,OverRange,OverRange,OverRange,8.793896,12.11452,-3.601785
2026/05/23 00:36:00.270,n,-2.428866,6.564544,4.653273,1.493814,OverRange,OverRange,OverRange,8.847978,12.11452,-3.533528
2026/05/23 00:37:00.272,n,-2.347139,5.73295,4.905073,1.39088,OverRange,OverRange,OverRange,8.728064,12.12095,-3.451704
2026/05/23 00:38:00.259,n,-2.399614,3.572865,5.566095,1.379936,OverRange,OverRange,OverRange,8.630768,12.122056,-3.504262
2026/05/23 00:39:00.261,n,-2.748079,5.713037,4.357861,0.813569,OverRange,OverRange,OverRange,8.844966,12.122056,-3.631051
2026/05/23 00:40:00.261,n,-2.657498,3.772733,4.378374,0.93259,OverRange,OverRange,OverRange,8.747148,12.12533,-3.644532
2026/05/23 00:41:00.263,n,-2.794909,3.74467,3.879862,0.271778,OverRange,OverRange,OverRange,8.81094,12.127446,-3.788897
2026/05/23 00:42:00.265,n,-2.645567,3.730731,4.242653,1.063384,OverRange,OverRange,OverRange,8.847464,12.133974,-3.629003
2026/05/23 00:43:00.266,n,-2.633891,4.044056,4.635014,1.32127,OverRange,OverRange,OverRange,8.844182,12.14254,-3.744017
2026/05/23 00:44:00.272,n,-2.437719,4.862646,5.231102,1.382995,OverRange,OverRange,OverRange,8.802258,12.143646,-3.60571
2026/05/23 00:45:00.271,n,-2.420013,6.328632,5.470232,1.472784,OverRange,OverRange,OverRange,8.835022,12.146886,-3.63088
