"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/05 00:00:00.274,n,-2.786954,6.590939,4.596208,1.293979,OverRange,OverRange,OverRange,14.43036,17.02805,-3.34983
2026/06/05 00:01:00.259,n,-2.649415,3.612128,4.770676,1.740857,OverRange,OverRange,OverRange,14.404364,17.026974,-3.293432
2026/06/05 00:02:00.260,n,-2.810433,3.610405,4.507369,1.557001,OverRange,OverRange,OverRange,14.406148,17.021688,-3.31681
2026/06/05 00:03:00.265,n,-2.672766,2.846434,5.172775,1.576711,OverRange,OverRange,OverRange,14.430598,17.029126,-3.262289
2026/06/05 00:04:00.264,n,-2.579235,6.834634,4.244639,1.270506,OverRange,OverRange,OverRange,14.411454,17.026974,-3.129869
2026/06/05 00:05:00.266,n,-2.625936,6.162993,5.929848,0.902161,OverRange,OverRange,OverRange,14.421804,17.021688,-3.235071
2026/06/05 00:06:00.268,n,-2.64377,6.231916,5.763174,1.295506,OverRange,OverRange,OverRange,14.428356,17.03659,-3.254354
2026/06/05 00:07:00.272,n,-2.620291,6.596168,4.957628,1.69673,OverRange,OverRange,OverRange,14.424032,17.033396,-3.244798
2026/06/05 00:08:00.273,n,-2.599891,6.576423,4.597264,1.056253,OverRange,OverRange,OverRange,14.430614,17.034504,-3.233024
2026/06/05 00:09:00.277,n,-2.737302,3.718446,3.954645,1.251107,OverRange,OverRange,OverRange,14.396078,17.033396,-3.201966
2026/06/05 00:10:00.260,n,-2.719596,6.336542,6.26296,0.184539,OverRange,OverRange,OverRange,14.474492,17.040864,-3.258279
2026/06/05 00:11:00.263,n,-2.784003,3.652309,3.683453,0.082476,OverRange,OverRange,OverRange,14.401628,17.03979,-3.303244
