"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/05/20 00:00:00.282,n,-4.968584,5.729469,5.24029,0.741394,OverRange,OverRange,OverRange,11.34139,13.63235,-5.40447
2026/05/20 00:01:00.267,n,-5.050568,5.778131,5.191771,0.708079,OverRange,OverRange,OverRange,11.31632,13.622658,-5.513597
2026/05/20 00:02:00.268,n,-4.994886,5.697742,5.065521,0.708183,OverRange,OverRange,OverRange,11.360912,13.644176,-5.37512
2026/05/20 00:03:00.271,n,-4.556482,5.626732,4.822087,0.739595,OverRange,OverRange,OverRange,11.36375,13.633392,-5.011477
2026/05/20 00:04:00.275,n,-4.237269,4.276595,4.793915,0.774652,OverRange,OverRange,OverRange,11.379212,13.621568,-5.001665
2026/05/20 00:05:00.274,n,-4.248944,5.614266,5.240589,1.026338,OverRange,OverRange,OverRange,11.395916,13.61292,-4.933578
2026/05/20 00:06:00.277,n,-4.257797,5.767594,5.15731,0.752965,OverRange,OverRange,OverRange,11.388088,13.610752,-5.027005
2026/05/20 00:07:00.278,n,-4.260876,4.343062,5.006075,0.6292,OverRange,OverRange,OverRange,11.401754,13.61292,-5.052261
2026/05/20 00:08:00.280,n,-4.275374,4.550598,5.022762,0.564277,OverRange,OverRange,OverRange,11.39441,13.604286,-5.009429
2026/05/20 00:09:00.283,n,-4.334008,4.439744,4.919184,0.620816,OverRange,OverRange,OverRange,11.393642,13.601062,-5.007552
2026/05/20 00:10:00.267,n,-4.366083,4.467949,4.94966,0.863203,OverRange,OverRange,OverRange,11.37415,13.596746,-5.0561
2026/05/20 00:11:00.270,n,-4.35723,4.405844,4.848192,0.655098,OverRange,OverRange,OverRange,11.373632,13.595672,-5.013354
2026/05/20 00:12:00.274,n,-4.084718,5.90491,5.812867,0.292447,OverRange,OverRange,OverRange,11.373638,13.598928,-5.079563
2026/05/20 00:13:00.275,n,-4.275374,4.346514,4.689737,0.77745,OverRange,OverRange,OverRange,11.334886,13.58813,-4.988013
2026/05/20 00:14:00.275,n,-4.345683,5.834942,5.236753,0.645719,OverRange,OverRange,OverRange,11.38909,13.581646,-5.007467
2026/05/20 00:15:00.280,n,-4.340166,6.305722,4.666096,0.831031,OverRange,OverRange,OverRange,11.387074,13.576272,-5.044667
2026/05/20 00:16:00.280,n,-4.076251,5.56057,5.929077,0.509394,OverRange,OverRange,OverRange,11.395428,13.574106,-5.108744
2026/05/20 00:17:00.282,n,-4.26062,4.467024,4.602408,0.632475,OverRange,OverRange,OverRange,11.37111,13.56982,-5.032722
2026/05/20 00:18:00.284,n,-4.500542,3.947677,4.402065,0.233481,OverRange,OverRange,OverRange,11.433172,13.570882,-4.909943
2026/05/20 00:19:00.270,n,-4.459999,4.533664,4.518166,0.500544,OverRange,OverRange,OverRange,11.44862,13.56764,-4.888528
2026/05/20 00:20:00.273,n,-4.427796,5.571946,5.646418,0.083433,OverRange,OverRange,OverRange,11.49699,13.559024,-4.956785
2026/05/20 00:21:00.258,n,-4.445245,5.866107,4.813542,0.79826,OverRange,OverRange,OverRange,11.462036,13.554708,-4.93153
2026/05/20 00:22:00.260,n,-4.465772,6.233532,5.063665,0.969729,OverRange,OverRange,OverRange,11.491406,13.545,-5.044582
2026/05/20 00:23:00.263,n,-4.448067,4.000075,4.736345,0.667315,OverRange,OverRange,OverRange,11.456456,13.537458,-5.066083
2026/05/20 00:24:00.263,n,-4.497848,6.244176,5.415773,0.820208,OverRange,OverRange,OverRange,11.488368,13.539608,-5.003542
2026/05/20 00:25:00.266,n,-4.427411,4.445345,4.418723,0.172986,OverRange,OverRange,OverRange,11.40556,13.524528,-4.988013
2026/05/20 00:26:00.270,n,-4.515425,4.410277,4.476224,0.06201,OverRange,OverRange,OverRange,11.43745,13.520178,-4.943219
