"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/05/31 00:00:00.271,n,-2.969655,6.512358,5.68408,1.212548,OverRange,OverRange,OverRange,8.933,12.517976,-3.176199
2026/05/31 00:01:00.258,n,-2.926032,3.690042,3.834977,0.338724,OverRange,OverRange,OverRange,8.968288,12.516902,-3.075092
2026/05/31 00:02:00.259,n,-2.999036,6.249508,4.918598,1.225918,OverRange,OverRange,OverRange,9.035798,12.510438,-3.098386
2026/05/31 00:03:00.261,n,-2.984281,6.249306,5.410628,1.055937,OverRange,OverRange,OverRange,8.96423,12.50723,-3.295053
2026/05/31 00:04:00.267,n,-3.072296,6.50502,4.707639,1.474009,OverRange,OverRange,OverRange,8.963954,12.52392,-3.211352
2026/05/31 00:05:00.267,n,-2.724215,6.507582,4.940287,1.55739,OverRange,OverRange,OverRange,9.016094,12.522844,-2.890285
2026/05/31 00:06:00.268,n,-2.621703,5.923223,5.137284,1.297919,OverRange,OverRange,OverRange,9.00619,12.517456,-3.003337
2026/05/31 00:07:00.275,n,-2.651083,5.927428,5.301875,1.313127,OverRange,OverRange,OverRange,9.007752,12.517456,-2.931154
2026/05/31 00:08:00.274,n,-2.537152,6.146988,5.533593,1.1362,OverRange,OverRange,OverRange,9.008992,12.516414,-2.827915
2026/05/31 00:09:00.274,n,-2.516496,6.148653,5.599614,1.164903,OverRange,OverRange,OverRange,8.967342,12.523984,-2.904022
2026/05/31 00:10:00.262,n,-2.601303,3.959426,4.630708,1.197041,OverRange,OverRange,OverRange,8.929638,12.515404,-2.946854
2026/05/31 00:11:00.262,n,-2.724343,5.400035,5.490633,1.204755,OverRange,OverRange,OverRange,9.00731,12.515404,-2.941052
2026/05/31 00:12:00.265,n,-2.656857,3.843346,4.086177,1.054533,OverRange,OverRange,OverRange,8.95782,12.519654,-2.896172
2026/05/31 00:13:00.268,n,-2.727038,3.861213,5.073512,1.268014,OverRange,OverRange,OverRange,8.988754,12.506758,-3.042073
2026/05/31 00:14:00.269,n,-2.659936,3.44185,5.000269,1.735207,OverRange,OverRange,OverRange,9.002446,12.500326,-2.931325
2026/05/31 00:15:00.270,n,-2.74192,6.771548,5.124388,1.671621,OverRange,OverRange,OverRange,8.994858,12.494936,-3.007006
2026/05/31 00:16:00.273,n,-2.700864,6.627862,4.956329,1.671134,OverRange,OverRange,OverRange,8.951702,12.492804,-2.943014
2026/05/31 00:17:00.274,n,-2.695091,3.552965,4.6823,1.43691,OverRange,OverRange,OverRange,8.89053,12.490622,-2.911786
2026/05/31 00:18:00.276,n,-2.706766,6.377968,5.502819,1.290319,OverRange,OverRange,OverRange,8.928854,12.476652,-2.874671
2026/05/31 00:19:00.261,n,-2.66263,6.639008,5.029538,1.608774,OverRange,OverRange,OverRange,8.864868,12.47123,-2.868869
2026/05/31 00:20:00.263,n,-2.744872,6.781508,5.687423,1.036361,OverRange,OverRange,OverRange,8.825298,12.465906,-2.917503
2026/05/31 00:21:00.265,n,-2.698042,6.170528,5.123612,1.458846,OverRange,OverRange,OverRange,8.91746,12.452912,-2.972194
2026/05/31 00:22:00.267,n,-2.715362,6.684331,5.007721,1.196497,OverRange,OverRange,OverRange,8.887736,12.445408,-2.830133
2026/05/31 00:23:00.272,n,-2.700864,6.004014,5.576754,1.229566,OverRange,OverRange,OverRange,8.817398,12.441124,-2.940881
2026/05/31 00:24:00.272,n,-2.70946,6.242544,5.853803,1.18391,OverRange,OverRange,OverRange,8.918916,12.424988,-2.972109
2026/05/31 00:25:00.274,n,-2.700864,3.951442,3.78922,0.365985,OverRange,OverRange,OverRange,8.934464,12.416376,-2.896258
2026/05/31 00:26:00.276,n,-2.794909,3.340761,5.384541,1.358217,OverRange,OverRange,OverRange,8.869446,12.409912,-2.976034
2026/05/31 00:27:00.277,n,-2.706766,4.680176,5.946146,0.646989,OverRange,OverRange,OverRange,8.848638,12.399166,-3.030469
2026/05/31 00:28:00.262,n,-2.852901,6.64939,4.721696,1.540953,OverRange,OverRange,OverRange,8.922018,12.392702,-3.057687
2026/05/31 00:29:00.265,n,-2.826599,4.082064,3.829562,0.233906,OverRange,OverRange,OverRange,8.936498,12.380848,-2.98175
2026/05/31 00:30:00.267,n,-2.814924,6.328614,5.868557,0.729053,OverRange,OverRange,OverRange,8.87405,12.379742,-3.096764
2026/05/31 00:31:00.269,n,-2.776818,3.53268,4.611586,1.123758,OverRange,OverRange,OverRange,8.775746,12.37007,-3.038233
2026/05/31 00:32:00.271,n,-2.926032,4.040656,4.672404,1.487913,OverRange,OverRange,OverRange,8.792522,12.364712,-2.952741
2026/05/31 00:33:00.274,n,-2.94964,6.686501,5.077837,1.70983,OverRange,OverRange,OverRange,8.844296,12.358248,-2.974242
2026/05/31 00:34:00.275,n,-2.885361,4.017423,4.154188,0.960912,OverRange,OverRange,OverRange,8.814606,12.344246,-3.042158
2026/05/31 00:35:00.276,n,-2.87638,6.210998,5.648377,0.962485,OverRange,OverRange,OverRange,8.870214,12.33775,-3.034479
2026/05/31 00:36:00.278,n,-2.841226,6.001127,4.980963,1.428319,OverRange,OverRange,OverRange,8.861832,12.33775,-3.096594
2026/05/31 00:37:00.264,n,-2.785799,3.945624,4.647206,1.276644,OverRange,OverRange,OverRange,8.799362,12.329186,-3.092839
2026/05/31 00:38:00.265,n,-2.858931,3.651946,4.433347,1.100068,OverRange,OverRange,OverRange,8.812832,12.32593,-3.040281
2026/05/31 00:39:00.270,n,-2.917308,5.92759,4.768242,1.198708,OverRange,OverRange,OverRange,8.887498,12.309794,-3.040366
2026/05/31 00:40:00.269,n,-2.823905,3.268432,4.726581,1.413236,OverRange,OverRange,OverRange,8.807476,12.304406,-3.046168
2026/05/31 00:41:00.272,n,-2.800298,4.395367,4.959662,1.46361,OverRange,OverRange,OverRange,8.806218,12.304406,-2.948645
2026/05/31 00:42:00.272,n,-2.776818,6.183302,5.390212,1.594072,OverRange,OverRange,OverRange,8.83694,12.294702,-3.090962
2026/05/31 00:43:00.290,n,-2.756675,3.337543,4.460291,1.64315,OverRange,OverRange,OverRange,8.753636,12.29366,-2.964174
2026/05/31 00:44:00.278,n,-2.788751,3.931033,5.113365,1.64662,OverRange,OverRange,OverRange,8.77144,12.289296,-3.014855
2026/05/31 00:45:00.279,n,-2.867527,6.67559,4.870654,1.397277,OverRange,OverRange,OverRange,8.797334,12.280732,-2.968184
2026/05/31 00:46:00.264,n,-2.826727,3.902351,4.328709,1.111101,OverRange,OverRange,OverRange,8.71021,12.277476,-2.831839
2026/05/31 00:47:00.267,n,-2.870478,3.821458,5.101451,1.23448,OverRange,OverRange,OverRange,8.709956,12.267772,-2.859142
2026/05/31 00:48:00.268,n,-2.885233,3.781092,4.78314,1.506773,OverRange,OverRange,OverRange,8.76862,12.258102,-2.894295
2026/05/31 00:49:00.270,n,-2.905504,3.368522,4.996558,1.670241,OverRange,OverRange,OverRange,8.712978,12.259144,-2.999241
2026/05/31 00:50:00.272,n,-2.876508,6.45721,5.010337,1.64181,OverRange,OverRange,OverRange,8.76204,12.246248,-2.975948
2026/05/31 00:51:00.275,n,-2.917693,6.719653,5.049067,1.697824,OverRange,OverRange,OverRange,8.7229,12.23332,-3.028507
2026/05/31 00:52:00.278,n,-2.911662,6.559349,5.327501,1.600555,OverRange,OverRange,OverRange,8.736598,12.230096,-2.964344
2026/05/31 00:53:00.278,n,-2.899859,3.59892,4.579288,1.555861,OverRange,OverRange,OverRange,8.669058,12.23114,-3.011101
2026/05/31 00:54:00.280,n,-2.864576,4.689516,5.191178,1.560335,OverRange,OverRange,OverRange,8.712006,12.220394,-3.011101
