"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/12 00:00:00.273,n,-5.286001,3.473254,4.555308,1.353994,OverRange,OverRange,OverRange,9.796098,11.68848,-5.187325
2026/06/12 00:01:00.256,n,-5.274326,4.688357,4.955657,0.952417,OverRange,OverRange,OverRange,9.801204,11.68848,-5.165568
2026/06/12 00:02:00.260,n,-5.241865,6.209864,4.692339,1.292749,OverRange,OverRange,OverRange,9.801434,11.687408,-5.19108
2026/06/12 00:03:00.261,n,-5.212998,3.482299,4.969843,1.210038,OverRange,OverRange,OverRange,9.79713,11.68848,-5.19125
2026/06/12 00:04:00.264,n,-5.142561,6.250207,5.294665,1.346822,OverRange,OverRange,OverRange,9.803738,11.683062,-5.18724
2026/06/12 00:05:00.362,n,-5.092651,6.311676,4.914973,1.553508,OverRange,OverRange,OverRange,9.76734,11.677704,-5.251573
2026/06/12 00:06:00.266,n,-5.195163,6.626993,4.998099,1.344967,OverRange,OverRange,OverRange,9.803488,11.681952,-5.347049
2026/06/12 00:07:00.269,n,-5.209919,4.631669,4.440662,1.120682,OverRange,OverRange,OverRange,9.772676,11.677704,-5.343209
2026/06/12 00:08:00.269,n,-5.186439,6.57208,5.134646,1.370757,OverRange,OverRange,OverRange,9.779806,11.67987,-5.302254
2026/06/12 00:09:00.320,n,-5.224288,5.756452,4.490582,1.201425,OverRange,OverRange,OverRange,9.753068,11.675524,-5.312152
2026/06/12 00:10:00.260,n,-5.209662,6.32443,5.320717,1.164013,OverRange,OverRange,OverRange,9.756668,11.672284,-5.354728
2026/06/12 00:11:00.375,n,-5.162832,3.670171,4.587526,1.353232,OverRange,OverRange,OverRange,9.717978,11.670136,-5.380324
2026/06/12 00:12:00.264,n,-5.259827,3.625952,4.530845,1.162275,OverRange,OverRange,OverRange,9.758946,11.672284,-5.32367
2026/06/12 00:13:00.264,n,-5.230447,3.434892,4.871478,1.553844,OverRange,OverRange,OverRange,9.74727,11.664714,-5.292613
2026/06/12 00:14:00.332,n,-5.262522,3.271432,4.988856,1.560318,OverRange,OverRange,OverRange,9.74495,11.665756,-5.29065
2026/06/12 00:15:00.268,n,-5.218514,6.188556,4.970598,1.440593,OverRange,OverRange,OverRange,9.755154,11.6604,-5.431005
2026/06/12 00:16:00.269,n,-5.201066,4.939401,4.545409,0.999122,OverRange,OverRange,OverRange,9.751038,11.6604,-5.386126
2026/06/12 00:17:00.272,n,-5.116387,3.877362,5.141011,1.269248,OverRange,OverRange,OverRange,9.741918,11.64741,-5.399778
