"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/04 00:00:00.281,n,-3.638488,6.085021,5.491692,0.877794,OverRange,OverRange,OverRange,12.939458,15.562552,-3.840943
2026/06/04 00:01:00.266,n,-3.632714,3.628462,5.009536,1.245865,OverRange,OverRange,OverRange,12.80864,15.549744,-3.817479
2026/06/04 00:02:00.269,n,-3.767045,6.108158,5.041838,1.568298,OverRange,OverRange,OverRange,12.847926,15.541188,-3.807753
2026/06/04 00:03:00.271,n,-3.814003,6.535054,4.742497,1.435434,OverRange,OverRange,OverRange,12.86519,15.534782,-3.852632
2026/06/04 00:04:00.273,n,-3.702895,4.086581,5.116689,1.167952,OverRange,OverRange,OverRange,12.872182,15.528364,-3.969353
2026/06/04 00:05:00.331,n,-3.729197,4.026302,4.381367,1.069341,OverRange,OverRange,OverRange,13.008032,15.519822,-4.056808
2026/06/04 00:06:00.339,n,-3.620782,3.235418,5.207188,1.461828,OverRange,OverRange,OverRange,12.931164,15.516598,-3.951777
2026/06/04 00:07:00.329,n,-3.699816,3.369009,4.906945,1.630351,OverRange,OverRange,OverRange,12.908168,15.511234,-3.901266
2026/06/04 00:08:00.281,n,-3.632586,6.335733,4.993707,1.606258,OverRange,OverRange,OverRange,12.926946,15.50271,-3.91688
2026/06/04 00:09:00.282,n,-3.612058,4.339155,4.836468,1.373975,OverRange,OverRange,OverRange,12.863266,15.499486,-3.924644
2026/06/04 00:10:00.365,n,-3.740872,6.492427,5.46214,1.409668,OverRange,OverRange,OverRange,12.962952,15.499486,-4.029761
2026/06/04 00:11:00.328,n,-3.650035,3.36185,4.936355,1.632896,OverRange,OverRange,OverRange,12.848288,15.489902,-3.911078
2026/06/04 00:12:00.365,n,-3.705846,6.427352,5.387354,1.526494,OverRange,OverRange,OverRange,12.934306,15.485634,-3.798026
2026/06/04 00:13:00.275,n,-3.711491,5.13774,4.698431,1.300588,OverRange,OverRange,OverRange,12.841324,15.475986,-3.831046
2026/06/04 00:14:00.276,n,-3.743951,5.960025,6.164213,0.214382,OverRange,OverRange,OverRange,12.901704,15.472758,-3.858435
2026/06/04 00:15:00.342,n,-3.761528,6.308482,4.917323,1.239412,OverRange,OverRange,OverRange,12.818874,15.470642,-3.905106
2026/06/04 00:16:00.329,n,-3.758321,5.482478,5.211015,1.397564,OverRange,OverRange,OverRange,12.883862,15.461058,-3.903228
2026/06/04 00:17:00.329,n,-3.752676,6.199162,4.631958,1.36695,OverRange,OverRange,OverRange,12.891394,15.452502,-3.872086
2026/06/04 00:18:00.347,n,-3.776027,6.224829,5.358522,1.421341,OverRange,OverRange,OverRange,12.855408,15.451428,-3.926692
2026/06/04 00:19:00.343,n,-3.770381,3.994414,4.104662,0.467867,OverRange,OverRange,OverRange,12.757234,15.443916,-3.926521
2026/06/04 00:20:00.271,n,-3.83466,6.152201,5.565331,1.205545,OverRange,OverRange,OverRange,12.876272,15.430032,-3.893417
2026/06/04 00:21:00.274,n,-3.80823,5.95485,5.032788,1.438767,OverRange,OverRange,OverRange,12.848924,15.43218,-4.082405
2026/06/04 00:22:00.259,n,-3.814003,4.056315,4.964642,1.110733,OverRange,OverRange,OverRange,12.8485,15.418282,-4.090254
2026/06/04 00:23:00.260,n,-3.831324,6.040547,5.496149,1.295347,OverRange,OverRange,OverRange,12.91946,15.421508,-3.87968
2026/06/04 00:24:00.279,n,-3.843385,5.795906,5.139926,1.175196,OverRange,OverRange,OverRange,12.82459,15.40974,-3.938125
2026/06/04 00:25:00.264,n,-3.822856,6.106989,5.93946,0.314753,OverRange,OverRange,OverRange,12.780202,15.406516,-3.979165
2026/06/04 00:26:00.268,n,-3.834532,6.031919,5.199955,1.298387,OverRange,OverRange,OverRange,12.812506,15.395842,-3.94606
2026/06/04 00:27:00.269,n,-3.811053,3.953228,4.456421,1.070251,OverRange,OverRange,OverRange,12.814448,15.388362,-3.924644
2026/06/04 00:28:00.270,n,-3.951671,3.150036,4.943459,1.701765,OverRange,OverRange,OverRange,12.836044,15.417678,-3.998704
2026/06/04 00:29:00.256,n,-3.379448,3.277881,4.948993,1.686891,OverRange,OverRange,OverRange,12.835042,15.410198,-3.625761
2026/06/04 00:30:00.259,n,-3.350195,4.332071,4.74857,1.40019,OverRange,OverRange,OverRange,12.832546,15.401642,-3.567401
2026/06/04 00:31:00.261,n,-3.353275,4.116234,5.333174,1.204082,OverRange,OverRange,OverRange,12.869374,15.399524,-3.544108
2026/06/04 00:32:00.263,n,-3.397025,4.262424,5.205449,1.149392,OverRange,OverRange,OverRange,12.805238,15.39061,-3.614328
2026/06/04 00:33:00.264,n,-3.527892,3.957955,5.453072,1.196919,OverRange,OverRange,OverRange,12.872574,15.384172,-3.673968
2026/06/04 00:34:00.267,n,-3.469259,6.121379,5.771563,0.835961,OverRange,OverRange,OverRange,12.928212,15.372424,-3.644702
2026/06/04 00:35:00.268,n,-3.481062,3.380919,5.507191,1.079742,OverRange,OverRange,OverRange,12.823406,15.371348,-3.71296
2026/06/04 00:36:00.271,n,-3.49261,4.089935,4.798595,1.219635,OverRange,OverRange,OverRange,12.856282,15.360658,-3.714923
2026/06/04 00:37:00.272,n,-3.537002,3.708885,5.400692,1.161961,OverRange,OverRange,OverRange,12.751134,15.355296,-3.705196
2026/06/04 00:38:00.258,n,-3.557145,3.407316,4.694647,1.167613,OverRange,OverRange,OverRange,12.8641,15.354222,-3.691544
2026/06/04 00:39:00.260,n,-3.498768,3.507494,4.871591,1.404468,OverRange,OverRange,OverRange,12.811992,15.345698,-3.736339
2026/06/04 00:40:00.263,n,-3.650805,5.949847,4.94177,1.519988,OverRange,OverRange,OverRange,12.915136,15.336068,-3.835568
2026/06/04 00:41:00.263,n,-3.551243,4.12093,4.634441,1.367512,OverRange,OverRange,OverRange,12.765652,15.330708,-3.853144
2026/06/04 00:42:00.268,n,-3.539824,3.859536,4.344528,1.031684,OverRange,OverRange,OverRange,12.88591,15.324336,-3.83352
2026/06/04 00:43:00.268,n,-3.525198,5.784338,5.259357,1.328014,OverRange,OverRange,OverRange,12.92268,15.317864,-3.816115
2026/06/04 00:44:00.269,n,-3.495689,6.484884,5.195845,1.27856,OverRange,OverRange,OverRange,12.837866,15.316792,-3.744017
2026/06/04 00:45:00.271,n,-3.513394,3.805027,4.236406,1.151128,OverRange,OverRange,OverRange,12.849514,15.312554,-3.814152
2026/06/04 00:46:00.256,n,-3.448859,3.718552,5.157881,1.140464,OverRange,OverRange,OverRange,12.812678,15.305058,-3.775245
2026/06/04 00:47:00.259,n,-3.43141,5.410757,5.316208,1.373777,OverRange,OverRange,OverRange,12.915956,15.304016,-3.80818
2026/06/04 00:48:00.263,n,-3.381501,5.103649,4.288621,0.891339,OverRange,OverRange,OverRange,12.866598,15.295426,-3.718677
2026/06/04 00:49:00.262,n,-3.451939,6.097111,5.722286,1.125202,OverRange,OverRange,OverRange,12.87003,15.295426,-3.697347
2026/06/04 00:50:00.267,n,-3.460663,3.835415,4.096272,1.21636,OverRange,OverRange,OverRange,12.860112,15.290098,-3.742055
2026/06/04 00:51:00.266,n,-3.469387,5.942071,5.411105,1.016426,OverRange,OverRange,OverRange,12.977056,15.279362,-3.751782
2026/06/04 00:52:00.269,n,-3.407803,3.909838,5.024889,1.228159,OverRange,OverRange,OverRange,12.816976,15.282586,-3.773283
2026/06/04 00:53:00.270,n,-3.633227,6.229279,4.632863,0.950271,OverRange,OverRange,OverRange,13.045564,15.275106,-3.847257
2026/06/04 00:54:00.273,n,-3.481062,6.416951,4.909359,1.469514,OverRange,OverRange,OverRange,12.824092,15.272956,-3.77917
2026/06/04 00:55:00.260,n,-3.475417,4.632302,4.548577,1.096681,OverRange,OverRange,OverRange,12.86694,15.26766,-3.745809
2026/06/04 00:56:00.262,n,-3.460534,4.09051,5.082431,1.083235,OverRange,OverRange,OverRange,12.849884,15.266552,-3.699309
2026/06/04 00:57:00.262,n,-3.466693,6.090099,5.289696,1.240112,OverRange,OverRange,OverRange,12.951024,15.26119,-3.742055
2026/06/04 00:58:00.264,n,-3.460534,3.942682,4.391649,1.138619,OverRange,OverRange,OverRange,12.851186,15.262266,-3.851097
2026/06/04 00:59:00.270,n,-3.490044,5.925483,5.00354,1.444313,OverRange,OverRange,OverRange,12.986852,15.260116,-3.740178
2026/06/04 01:00:00.267,n,-3.551499,6.506942,4.274754,1.141231,OverRange,OverRange,OverRange,12.873688,15.257964,-3.673883
2026/06/04 01:01:00.270,n,-3.551371,3.595606,4.724412,1.509129,OverRange,OverRange,OverRange,12.802516,15.253712,-3.732499
2026/06/04 01:02:00.273,n,-3.557273,6.521031,5.279049,1.594352,OverRange,OverRange,OverRange,12.902084,15.254786,-3.730281
2026/06/04 01:03:00.274,n,-3.562919,3.834828,4.631941,1.390954,OverRange,OverRange,OverRange,12.899684,15.254786,-3.80434
2026/06/04 01:04:00.259,n,-3.58922,6.070805,5.344593,1.331392,OverRange,OverRange,OverRange,12.989284,15.250518,-3.761509
2026/06/04 01:05:00.261,n,-3.501591,3.644894,4.341371,1.031845,OverRange,OverRange,OverRange,12.82249,15.253712,-3.666033
2026/06/04 01:06:00.262,n,-3.513394,3.50442,4.926298,1.395288,OverRange,OverRange,OverRange,12.876766,15.250518,-3.67977
2026/06/04 01:07:00.265,n,-3.551243,6.519665,5.292048,1.467594,OverRange,OverRange,OverRange,12.988832,15.253712,-3.747857
2026/06/04 01:08:00.267,n,-3.551372,3.09332,4.897504,1.482337,OverRange,OverRange,OverRange,12.93192,15.24835,-3.757754
2026/06/04 01:09:00.269,n,-3.566126,6.507446,5.206555,1.307805,OverRange,OverRange,OverRange,13.00731,15.252668,-3.812275
2026/06/04 01:10:00.271,n,-3.5719,3.876045,4.903,1.501415,OverRange,OverRange,OverRange,12.928498,15.246198,-3.855022
2026/06/04 01:11:00.274,n,-3.5923,3.485177,4.985431,1.643899,OverRange,OverRange,OverRange,12.926778,15.24835,-3.921231
2026/06/04 01:12:00.275,n,-3.554451,4.025981,4.993732,1.520832,OverRange,OverRange,OverRange,12.916922,15.253712,-3.899815
2026/06/04 01:13:00.261,n,-3.551243,6.402919,4.962154,1.310212,OverRange,OverRange,OverRange,13.031384,15.250518,-3.800415
2026/06/04 01:14:00.262,n,-3.557658,6.089517,5.035424,1.239877,OverRange,OverRange,OverRange,12.981648,15.25156,-3.839663
2026/06/04 01:15:00.266,n,-3.536617,3.562226,4.276554,1.218002,OverRange,OverRange,OverRange,12.914332,15.25156,-3.796661
2026/06/04 01:16:00.267,n,-3.554322,5.863144,5.554641,1.014692,OverRange,OverRange,OverRange,12.952124,15.254786,-3.839578
2026/06/04 01:17:00.268,n,-3.54547,6.150971,5.629687,0.736914,OverRange,OverRange,OverRange,12.888332,15.249442,-3.732414
2026/06/04 01:18:00.270,n,-3.534051,4.005869,4.399253,1.174669,OverRange,OverRange,OverRange,12.939982,15.249442,-3.825756
2026/06/04 01:19:00.273,n,-3.548549,4.068003,5.373256,1.324115,OverRange,OverRange,OverRange,12.937714,15.256922,-3.932921
2026/06/04 01:20:00.275,n,-3.487093,3.46201,4.910424,1.284843,OverRange,OverRange,OverRange,13.034414,15.257964,-3.860824
2026/06/04 01:21:00.278,n,-3.583447,3.941165,4.23105,1.116586,OverRange,OverRange,OverRange,13.0707,15.255878,-3.940599
2026/06/04 01:22:00.261,n,-3.484013,3.947464,5.004996,1.455083,OverRange,OverRange,OverRange,12.973216,15.255878,-3.995206
2026/06/04 01:23:00.262,n,-3.706488,5.978323,5.381552,1.14053,OverRange,OverRange,OverRange,13.066488,15.255878,-4.073275
2026/06/04 01:24:00.264,n,-3.498896,3.276869,5.610979,1.146572,OverRange,OverRange,OverRange,12.916912,15.257964,-3.87456
2026/06/04 01:25:00.266,n,-3.566126,6.415385,5.386354,1.237668,OverRange,OverRange,OverRange,13.024496,15.26119,-3.868758
2026/06/04 01:26:00.273,n,-3.527892,6.359118,4.978136,1.56344,OverRange,OverRange,OverRange,12.968648,15.260116,-3.775246
2026/06/04 01:27:00.270,n,-3.551628,5.51635,5.224546,1.526419,OverRange,OverRange,OverRange,12.991558,15.262266,-3.876437
2026/06/04 01:28:00.273,n,-3.504542,3.544666,4.538095,1.458713,OverRange,OverRange,OverRange,12.97144,15.26119,-3.796576
2026/06/04 01:29:00.276,n,-3.534051,6.630613,5.220621,1.282894,OverRange,OverRange,OverRange,12.99204,15.269762,-3.792822
2026/06/04 01:30:00.276,n,-3.551243,6.188869,5.01707,1.170534,OverRange,OverRange,OverRange,13.020676,15.263326,-3.781047
2026/06/04 01:31:00.261,n,-3.484142,3.390016,4.984163,1.439043,OverRange,OverRange,OverRange,12.867772,15.269762,-3.817992
2026/06/04 01:32:00.267,n,-3.545726,3.554622,4.884396,1.472859,OverRange,OverRange,OverRange,12.935324,15.263326,-3.656306
2026/06/04 01:33:00.266,n,-3.513394,3.944254,4.88944,1.334052,OverRange,OverRange,OverRange,12.893936,15.274032,-3.607673
2026/06/04 01:34:00.270,n,-3.519296,4.113176,4.683472,0.881122,OverRange,OverRange,OverRange,12.9274,15.270838,-3.730281
2026/06/04 01:35:00.271,n,-3.563047,6.39245,5.040472,1.476887,OverRange,OverRange,OverRange,13.007466,15.268704,-3.730451
2026/06/04 01:36:00.272,n,-3.466308,6.465585,5.558464,0.93214,OverRange,OverRange,OverRange,12.882096,15.271914,-3.742141
2026/06/04 01:37:00.276,n,-3.516217,4.142123,4.26105,0.869127,OverRange,OverRange,OverRange,12.83426,15.270838,-3.773112
2026/06/04 01:38:00.276,n,-3.600895,6.130252,5.327791,1.107785,OverRange,OverRange,OverRange,13.003918,15.270838,-3.759717
2026/06/04 01:39:00.277,n,-3.551499,6.270739,5.130611,1.331056,OverRange,OverRange,OverRange,12.905046,15.268704,-3.716885
2026/06/04 01:40:00.265,n,-3.5719,3.802267,4.473385,1.120598,OverRange,OverRange,OverRange,12.914618,15.272956,-3.746065
2026/06/04 01:41:00.267,n,-3.481062,6.577224,4.922365,1.326705,OverRange,OverRange,OverRange,13.018636,15.264368,-3.806388
2026/06/04 01:42:00.268,n,-3.472467,3.626512,4.590891,1.168876,OverRange,OverRange,OverRange,12.866838,15.264368,-3.788812
2026/06/04 01:43:00.269,n,-3.375728,3.867456,4.943164,1.41126,OverRange,OverRange,OverRange,12.852504,15.266552,-3.710913
2026/06/04 01:44:00.270,n,-3.650676,3.94996,4.950909,1.027936,OverRange,OverRange,OverRange,12.96168,15.26551,-3.726612
2026/06/04 01:45:00.272,n,-3.618729,3.562486,4.472709,1.128861,OverRange,OverRange,OverRange,13.015996,15.26766,-3.781047
2026/06/04 01:46:00.276,n,-3.609748,4.009817,4.514304,1.007697,OverRange,OverRange,OverRange,12.873494,15.269762,-3.689582
2026/06/04 01:47:00.278,n,-3.528021,3.844757,4.122069,0.550954,OverRange,OverRange,OverRange,12.991374,15.268704,-3.611597
2026/06/04 01:48:00.279,n,-3.536617,3.938786,4.519059,1.277361,OverRange,OverRange,OverRange,12.86822,15.26119,-3.670214
2026/06/04 01:49:00.264,n,-3.577673,3.876425,3.930618,0.104502,OverRange,OverRange,OverRange,12.959026,15.262266,-3.732243
2026/06/04 01:50:00.267,n,-3.533666,6.012146,5.722349,0.892102,OverRange,OverRange,OverRange,12.99942,15.25904,-3.748113
2026/06/04 01:51:00.268,n,-3.413833,3.986907,4.48295,0.862891,OverRange,OverRange,OverRange,12.791402,15.262266,-3.722772
2026/06/04 01:52:00.270,n,-3.393305,3.366037,4.593861,1.253493,OverRange,OverRange,OverRange,12.96429,15.25904,-3.668166
2026/06/04 01:53:00.274,n,-3.425508,6.099871,5.058822,1.256327,OverRange,OverRange,OverRange,13.024282,15.256922,-3.595984
