"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/10 00:00:00.270,n,-4.118462,6.002292,4.988464,1.053501,OverRange,OverRange,OverRange,8.368688,10.57567,-4.00715
2026/06/10 00:01:00.256,n,-4.080356,5.733867,5.108767,1.084008,OverRange,OverRange,OverRange,8.367391,10.57567,-4.026689
2026/06/10 00:02:00.258,n,-4.176839,4.044209,3.879255,0.222718,OverRange,OverRange,OverRange,8.379369,10.57785,-4.102711
2026/06/10 00:03:00.260,n,-4.203398,5.765044,4.473245,0.756981,OverRange,OverRange,OverRange,8.445008,10.57785,-4.067558
2026/06/10 00:04:00.263,n,-3.916516,4.205935,5.025941,0.999028,OverRange,OverRange,OverRange,8.44982,10.578958,-4.200064
2026/06/10 00:05:00.341,n,-3.813875,4.251139,4.998566,1.09012,OverRange,OverRange,OverRange,8.505544,10.590854,-4.098786
2026/06/10 00:06:00.267,n,-3.735098,5.597923,5.327197,0.707435,OverRange,OverRange,OverRange,8.537304,10.587616,-4.190337
2026/06/10 00:07:00.268,n,-3.621039,5.975047,4.938568,1.142144,OverRange,OverRange,OverRange,8.503754,10.596272,-3.941111
2026/06/10 00:08:00.271,n,-3.562149,3.848446,4.882264,1.181324,OverRange,OverRange,OverRange,8.581036,10.609324,-3.827974
2026/06/10 00:09:00.273,n,-3.533024,4.11806,4.622419,1.086379,OverRange,OverRange,OverRange,8.632396,10.613668,-3.724649
2026/06/10 00:10:00.258,n,-3.453606,3.868332,5.294457,1.09878,OverRange,OverRange,OverRange,8.60289,10.623434,-3.707073
2026/06/10 00:11:00.261,n,-3.591786,5.769182,5.721302,0.381911,OverRange,OverRange,OverRange,8.553076,10.634304,-3.72866
2026/06/10 00:12:00.262,n,-3.655937,4.1476,4.666536,0.825161,OverRange,OverRange,OverRange,8.567058,10.642962,-3.787191
2026/06/10 00:13:00.266,n,-3.784494,5.528363,5.027262,0.98292,OverRange,OverRange,OverRange,8.597814,10.650546,-3.796662
2026/06/10 00:14:00.267,n,-3.919467,4.116476,4.542104,1.047937,OverRange,OverRange,OverRange,8.536534,10.65276,-3.966452
2026/06/10 00:15:00.267,n,-3.957701,6.041586,4.975162,0.963375,OverRange,OverRange,OverRange,8.597316,10.658146,-4.055955
2026/06/10 00:16:00.269,n,-3.978101,3.788786,4.648306,1.126415,OverRange,OverRange,OverRange,8.561972,10.66467,-4.134024
2026/06/10 00:17:00.272,n,-4.019157,3.764698,4.836873,1.186279,OverRange,OverRange,OverRange,8.59935,10.665746,-4.176942
2026/06/10 00:18:00.274,n,-3.992727,3.713095,4.904071,1.22501,OverRange,OverRange,OverRange,8.576218,10.670122,-4.100919
2026/06/10 00:19:00.260,n,-4.098062,6.122195,4.989086,1.215577,OverRange,OverRange,OverRange,8.61257,10.673328,-4.092984
2026/06/10 00:20:00.262,n,-4.150794,3.828882,4.760998,1.033181,OverRange,OverRange,OverRange,8.623506,10.675526,-4.128052
2026/06/10 00:21:00.266,n,-4.121541,3.782012,5.032881,0.966473,OverRange,OverRange,OverRange,8.583324,10.677706,-4.013209
2026/06/10 00:22:00.265,n,-4.18582,5.854257,5.258197,1.122081,OverRange,OverRange,OverRange,8.538834,10.679854,-3.979933
2026/06/10 00:23:00.267,n,-4.162597,3.791429,4.855015,1.405791,OverRange,OverRange,OverRange,8.533998,10.683126,-4.069691
2026/06/10 00:24:00.268,n,-4.142069,4.856498,4.821486,0.964091,OverRange,OverRange,OverRange,8.565526,10.683126,-3.91944
2026/06/10 00:25:00.273,n,-4.089209,4.455138,4.900403,1.070345,OverRange,OverRange,OverRange,8.548228,10.682052,-3.907836
2026/06/10 00:26:00.272,n,-3.898811,5.937942,5.198024,1.093926,OverRange,OverRange,OverRange,8.63825,10.684232,-3.91961
2026/06/10 00:27:00.277,n,-3.650035,6.120897,4.86499,1.223451,OverRange,OverRange,OverRange,8.65858,10.696114,-3.784972
2026/06/10 00:28:00.260,n,-3.480165,3.62446,4.727478,1.148645,OverRange,OverRange,OverRange,8.628582,10.693964,-3.646665
2026/06/10 00:29:00.263,n,-3.266415,5.185602,4.936892,1.128683,OverRange,OverRange,OverRange,8.685014,10.70155,-3.483103
2026/06/10 00:30:00.267,n,-3.111171,6.04481,4.90533,0.979345,OverRange,OverRange,OverRange,8.709916,10.714568,-3.412883
2026/06/10 00:31:00.266,n,-3.008658,5.913106,4.893096,0.954477,OverRange,OverRange,OverRange,8.666714,10.72368,-3.459809
2026/06/10 00:32:00.269,n,-2.974017,6.081593,4.94909,1.264766,OverRange,OverRange,OverRange,8.665858,10.733462,-3.48515
2026/06/10 00:33:00.274,n,-2.894727,3.640927,4.744532,1.211395,OverRange,OverRange,OverRange,8.688736,10.74212,-3.465697
2026/06/10 00:34:00.276,n,-2.885874,4.048422,5.001606,1.025119,OverRange,OverRange,OverRange,8.693314,10.760574,-3.469536
2026/06/10 00:35:00.274,n,-2.979919,3.146179,5.466829,1.177467,OverRange,OverRange,OverRange,8.714406,10.768144,-3.444196
2026/06/10 00:36:00.276,n,-3.088076,3.195569,4.812676,1.295501,OverRange,OverRange,OverRange,8.719742,10.779014,-3.508443
2026/06/10 00:37:00.266,n,-3.131699,6.300699,5.058867,1.202913,OverRange,OverRange,OverRange,8.772838,10.789852,-3.623543
2026/06/10 00:38:00.265,n,-3.137857,6.124419,4.866644,1.258079,OverRange,OverRange,OverRange,8.778442,10.801782,-3.73267
2026/06/10 00:39:00.265,n,-3.21394,4.291442,4.665457,1.027561,OverRange,OverRange,OverRange,8.765492,10.809348,-3.800842
2026/06/10 00:40:00.269,n,-3.295796,4.108464,4.59351,1.103712,OverRange,OverRange,OverRange,8.830008,10.813694,-3.861421
