"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/08 00:00:00.269,n,-3.097571,4.48126,4.892463,0.822944,OverRange,OverRange,OverRange,12.014476,14.681094,-3.759631
2026/06/08 00:01:00.270,n,-3.02136,6.514843,5.21822,0.64333,OverRange,OverRange,OverRange,12.035478,14.6757,-3.636938
2026/06/08 00:02:00.272,n,-3.091798,3.997654,5.407411,0.742607,OverRange,OverRange,OverRange,11.973034,14.669296,-3.761423
2026/06/08 00:03:00.258,n,-3.18828,5.77807,5.570602,0.173263,OverRange,OverRange,OverRange,12.019038,14.666072,-3.672176
2026/06/08 00:04:00.259,n,-3.056643,3.964084,4.871174,1.106595,OverRange,OverRange,OverRange,12.003114,14.662828,-3.74982
2026/06/08 00:05:00.261,n,-3.209064,5.920635,4.841416,0.991377,OverRange,OverRange,OverRange,12.015748,14.658562,-3.670043
2026/06/08 00:06:00.263,n,-3.235366,3.476572,4.863596,1.337499,OverRange,OverRange,OverRange,11.990214,14.657468,-3.790859
2026/06/08 00:07:00.265,n,-3.340573,5.367217,4.911469,1.136315,OverRange,OverRange,OverRange,11.97733,14.656426,-3.761594
2026/06/08 00:08:00.267,n,-3.360844,3.870511,4.571343,1.144444,OverRange,OverRange,OverRange,11.941448,14.651034,-3.814152
2026/06/08 00:09:00.269,n,-3.285147,4.513146,5.070442,1.18835,OverRange,OverRange,OverRange,11.95459,14.649958,-3.845295
2026/06/08 00:10:00.272,n,-3.30529,6.004499,5.174366,0.807069,OverRange,OverRange,OverRange,11.963674,14.64784,-3.814067
2026/06/08 00:11:00.256,n,-3.393305,5.677496,4.925612,1.083241,OverRange,OverRange,OverRange,11.953828,14.643522,-3.73813
2026/06/08 00:12:00.261,n,-3.317222,5.618291,5.150015,1.143707,OverRange,OverRange,OverRange,11.975816,14.639254,-3.806302
2026/06/08 00:13:00.261,n,-3.270264,6.423861,5.194783,1.104776,OverRange,OverRange,OverRange,11.98795,14.633862,-3.84137
2026/06/08 00:14:00.262,n,-3.220611,4.402432,5.205409,1.027543,OverRange,OverRange,OverRange,11.964452,14.628502,-3.864663
2026/06/08 00:15:00.265,n,-3.45181,3.805841,4.520541,0.833032,OverRange,OverRange,OverRange,11.973812,14.621022,-3.810228
2026/06/08 00:16:00.267,n,-3.428459,3.673966,4.719867,0.762984,OverRange,OverRange,OverRange,11.974046,14.618872,-3.847427
2026/06/08 00:17:00.268,n,-3.484142,5.534222,4.918874,0.818402,OverRange,OverRange,OverRange,12.023342,14.609194,-3.825671
2026/06/08 00:18:00.271,n,-3.372776,4.120906,4.976781,1.118392,OverRange,OverRange,OverRange,11.994258,14.606002,-3.891966
2026/06/08 00:19:00.256,n,-3.381629,5.273286,4.981889,0.986564,OverRange,OverRange,OverRange,12.008428,14.600642,-3.868588
2026/06/08 00:20:00.258,n,-3.45181,5.927463,4.76747,0.879356,OverRange,OverRange,OverRange,12.007406,14.596324,-3.783095
2026/06/08 00:21:00.261,n,-3.203034,4.340333,5.134334,0.976878,OverRange,OverRange,OverRange,11.992494,14.593132,-3.767481
2026/06/08 00:22:00.261,n,-3.290792,4.344783,4.328085,0.060842,OverRange,OverRange,OverRange,11.98618,14.584528,-3.833606
2026/06/08 00:23:00.264,n,-3.261796,4.353836,4.302625,0.042234,OverRange,OverRange,OverRange,11.980378,14.580228,-3.81219
2026/06/08 00:24:00.266,n,-3.290664,5.337096,5.796799,0.381719,OverRange,OverRange,OverRange,11.984654,14.573824,-3.761423
2026/06/08 00:25:00.269,n,-3.211759,5.402694,5.119475,1.175218,OverRange,OverRange,OverRange,11.994772,14.568432,-3.804425
2026/06/08 00:26:00.270,n,-3.282067,3.632038,4.668379,1.012855,OverRange,OverRange,OverRange,11.998058,14.560954,-3.753659
2026/06/08 00:27:00.273,n,-3.243962,4.464484,4.807178,1.025579,OverRange,OverRange,OverRange,12.028392,14.558772,-3.78301
2026/06/08 00:28:00.257,n,-3.208936,3.847228,4.898118,1.35155,OverRange,OverRange,OverRange,12.027624,14.552304,-3.710913
2026/06/08 00:29:00.262,n,-3.141578,3.859695,4.96042,1.082601,OverRange,OverRange,OverRange,12.021546,14.54701,-3.666119
2026/06/08 00:30:00.262,n,-3.123873,4.068752,4.945655,1.049988,OverRange,OverRange,OverRange,12.024846,14.54805,-3.677722
2026/06/08 00:31:00.264,n,-3.223434,5.911395,4.801963,1.212421,OverRange,OverRange,OverRange,12.031428,14.544826,-3.658354
2026/06/08 00:32:00.266,n,-3.091797,5.537082,5.076882,0.968575,OverRange,OverRange,OverRange,12.021302,14.538372,-3.633184
2026/06/08 00:33:00.268,n,-3.033292,3.786562,4.957452,1.157761,OverRange,OverRange,OverRange,12.027868,14.539466,-3.644788
2026/06/08 00:34:00.271,n,-3.027262,5.778625,5.099238,1.160038,OverRange,OverRange,OverRange,12.031174,14.53733,-3.594192
2026/06/08 00:35:00.272,n,-3.00699,5.827086,4.944864,1.135108,OverRange,OverRange,OverRange,12.031174,14.536256,-3.574739
2026/06/08 00:36:00.275,n,-3.103473,5.980396,4.827406,1.057704,OverRange,OverRange,OverRange,12.006154,14.539466,-3.512368
2026/06/08 00:37:00.259,n,-3.126952,3.375101,4.76807,1.350864,OverRange,OverRange,OverRange,11.982636,14.53733,-3.568766
2026/06/08 00:38:00.262,n,-3.109374,4.075775,4.97768,0.84898,OverRange,OverRange,OverRange,12.014996,14.53518,-3.566718
2026/06/08 00:39:00.264,n,-3.161978,4.308008,4.928958,1.247069,OverRange,OverRange,OverRange,12.010428,14.53518,-3.623287
2026/06/08 00:40:00.265,n,-3.188408,5.330955,5.058422,1.083501,OverRange,OverRange,OverRange,12.0309,14.530894,-3.6174
2026/06/08 00:41:00.268,n,-3.153125,3.88888,4.734189,0.959272,OverRange,OverRange,OverRange,12.002106,14.526594,-3.638901
2026/06/08 00:42:00.272,n,-3.124001,4.410901,4.976794,1.204156,OverRange,OverRange,OverRange,12.007136,14.525502,-3.744018
2026/06/08 00:43:00.272,n,-3.132726,4.383003,5.107406,1.101026,OverRange,OverRange,OverRange,12.017782,14.526594,-3.689582
2026/06/08 00:44:00.274,n,-3.182506,6.010205,5.205421,0.880784,OverRange,OverRange,OverRange,12.032674,14.523384,-3.652552
2026/06/08 00:45:00.276,n,-3.261539,5.592154,4.948285,1.13085,OverRange,OverRange,OverRange,12.020306,14.52446,-3.586428
2026/06/08 00:46:00.263,n,-3.246785,6.169516,5.104155,1.091334,OverRange,OverRange,OverRange,12.047094,14.522278,-3.664156
2026/06/08 00:47:00.265,n,-3.299773,4.125515,4.636016,0.896385,OverRange,OverRange,OverRange,11.988968,14.517992,-3.705111
2026/06/08 00:48:00.265,n,-3.337622,5.572414,5.580269,0.974257,OverRange,OverRange,OverRange,12.037476,14.517992,-3.763471
2026/06/08 00:49:00.268,n,-3.38458,4.207218,4.88437,1.032239,OverRange,OverRange,OverRange,11.992234,14.514768,-3.841455
2026/06/08 00:50:00.269,n,-3.469515,5.256523,5.171666,1.198641,OverRange,OverRange,OverRange,12.025848,14.51265,-3.851182
2026/06/08 00:51:00.270,n,-3.516217,3.863844,4.755357,1.116518,OverRange,OverRange,OverRange,11.9973,14.508332,-3.89973
2026/06/08 00:52:00.272,n,-3.516345,3.71686,5.092574,1.34788,OverRange,OverRange,OverRange,12.010174,14.507256,-3.915429
2026/06/08 00:53:00.275,n,-3.454632,5.705144,5.241654,1.032541,OverRange,OverRange,OverRange,12.013714,14.499778,-3.925327
2026/06/08 00:54:00.280,n,-3.454761,6.148689,4.943921,1.139984,OverRange,OverRange,OverRange,11.997808,14.496534,-3.979677
2026/06/08 00:55:00.265,n,-3.402157,4.006343,4.991774,0.810095,OverRange,OverRange,OverRange,11.969234,14.494386,-3.966025
