"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/06/03 00:00:00.275,n,-4.31271,6.048591,5.100756,1.18819,OverRange,OverRange,OverRange,11.48731,14.161578,-4.210047
2026/06/03 00:01:00.262,n,-4.306936,4.495293,4.385003,0.947188,OverRange,OverRange,OverRange,11.431584,14.14115,-4.227709
2026/06/03 00:02:00.260,n,-4.453456,5.972522,4.485686,1.063624,OverRange,OverRange,OverRange,11.46073,14.12828,-4.410809
2026/06/03 00:03:00.263,n,-4.304241,6.364859,5.193986,1.587492,OverRange,OverRange,OverRange,11.419418,14.109988,-4.488708
2026/06/03 00:04:00.265,n,-4.189797,3.296472,4.739039,1.462351,OverRange,OverRange,OverRange,11.382436,14.09386,-4.410895
2026/06/03 00:05:00.316,n,-4.175299,5.799503,5.232805,1.643246,OverRange,OverRange,OverRange,11.398662,14.079852,-4.266445
2026/06/03 00:06:00.268,n,-4.357102,6.398337,5.144369,1.333053,OverRange,OverRange,OverRange,11.335588,14.064782,-4.206292
2026/06/03 00:07:00.270,n,-4.44178,6.742177,4.618249,1.556767,OverRange,OverRange,OverRange,11.292522,14.055124,-4.367893
2026/06/03 00:08:00.274,n,-4.535568,4.014928,4.38598,1.245549,OverRange,OverRange,OverRange,11.266954,14.057942,-4.662082
2026/06/03 00:09:00.276,n,-4.029164,3.750356,4.909931,1.476064,OverRange,OverRange,OverRange,11.288102,14.038946,-4.461576
2026/06/03 00:10:00.571,n,-4.006199,3.844516,4.825625,1.400742,OverRange,OverRange,OverRange,11.252284,14.023912,-4.411236
2026/06/03 00:11:00.265,n,-4.067655,5.987113,5.317723,1.297781,OverRange,OverRange,OverRange,11.266978,14.005586,-4.399462
2026/06/03 00:12:00.264,n,-4.020825,3.331749,5.065584,1.358258,OverRange,OverRange,OverRange,11.236324,13.986218,-4.42685
2026/06/03 00:13:00.266,n,-4.053157,4.043831,4.596257,1.289706,OverRange,OverRange,OverRange,11.23936,13.967926,-4.417208
2026/06/03 00:14:00.268,n,-4.114613,5.850176,5.406744,0.922638,OverRange,OverRange,OverRange,11.2974,13.94424,-4.401253
