"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI_AV (W/m2)"
2026/05/29 00:00:00.276,n,-3.300158,3.785123,5.254153,1.204678,OverRange,OverRange,OverRange,11.3756,14.166156,-3.820466
2026/05/29 00:01:00.263,n,-3.235879,5.186705,4.866879,0.876827,OverRange,OverRange,OverRange,11.37233,14.162962,-3.717397
2026/05/29 00:02:00.261,n,-3.209449,3.377839,4.455149,1.271583,OverRange,OverRange,OverRange,11.35636,14.156528,-3.713387
2026/05/29 00:03:00.264,n,-3.191872,5.204209,4.921306,1.130257,OverRange,OverRange,OverRange,11.349,14.16407,-3.726868
2026/05/29 00:04:00.266,n,-3.124771,6.027914,4.917265,1.020593,OverRange,OverRange,OverRange,11.355592,14.154378,-3.606307
2026/05/29 00:05:00.269,n,-3.063186,3.697919,5.178475,1.17365,OverRange,OverRange,OverRange,11.357106,14.15542,-3.66279
2026/05/29 00:06:00.271,n,-3.183276,3.548695,5.003804,1.244766,OverRange,OverRange,OverRange,11.369274,14.154378,-3.725076
2026/05/29 00:07:00.272,n,-3.18597,5.764383,5.245512,1.122368,OverRange,OverRange,OverRange,11.37257,14.146852,-3.662876
2026/05/29 00:08:00.274,n,-3.212401,3.985191,4.488935,1.342124,OverRange,OverRange,OverRange,11.342418,14.148954,-3.832325
2026/05/29 00:09:00.275,n,-3.223947,4.709848,4.82368,0.897319,OverRange,OverRange,OverRange,11.349244,14.148954,-3.795211
2026/05/29 00:10:00.264,n,-3.224204,4.092539,4.750032,1.053899,OverRange,OverRange,OverRange,11.34319,14.145776,-3.814664
2026/05/29 00:11:00.264,n,-3.242038,3.128878,5.179224,1.553435,OverRange,OverRange,OverRange,11.352052,14.148954,-3.859458
2026/05/29 00:12:00.265,n,-3.294384,4.058893,4.844073,1.275542,OverRange,OverRange,OverRange,11.326966,14.146852,-3.904167
2026/05/29 00:13:00.270,n,-3.352761,3.546292,4.833889,1.208809,OverRange,OverRange,OverRange,11.31455,14.136084,-3.880789
2026/05/29 00:14:00.270,n,-3.405621,3.545234,4.930109,1.398978,OverRange,OverRange,OverRange,11.304414,14.134992,-3.902205
2026/05/29 00:15:00.274,n,-3.443855,5.754965,5.329654,1.226388,OverRange,OverRange,OverRange,11.299336,14.132874,-3.982151
2026/05/29 00:16:00.273,n,-3.531357,3.973188,3.818963,0.546409,OverRange,OverRange,OverRange,11.257812,14.119972,-3.987953
2026/05/29 00:17:00.275,n,-3.566639,5.887195,4.72769,1.1982,OverRange,OverRange,OverRange,11.281872,14.116716,-4.114657
2026/05/29 00:18:00.278,n,-3.686601,3.559963,4.904548,1.378014,OverRange,OverRange,OverRange,11.234986,14.108146,-4.252964
